id,est,nord,lat,lon,codicechiave,id_tipologia,tipologia,id_categoria,categoria_prevalente,denominazione,indirizzo,localita,comune,provincia,numero_sedi
"6035","1712534","4830200","43.594318  ","11.632603  ","051020PV001","1","Museo","1","Arte","CASA VENTURI, ARCHIVIO VENTURINO VENTURI, CENTRO DI DOCUMENTAZIONE PER LA SCULTURA ITALIANA DEL '900","Via Martiri della Libertà 7","","Loro Ciuffenna","AR","1"
"6037","1712472","4830071","43.593179  ","11.631782  ","051020EP001","1","Museo","1","Arte","MUSEO VENTURINO VENTURI","Piazza Matteotti 7","","Loro Ciuffenna","AR","1"
"6039","1665954","4791904","43.261549  ","11.044341  ","052025EP001","1","Museo","5","Scienza e tecnica","MUSEO LE ENERGIE DEL TERRITORIO","Via Tiberio Gazzei 2","","Radicondoli","SI","1"
"6041","1680628","4848597","43.768251  ","11.243825  ","048017EP006","3","Monumento o complesso monumentale","1","Arte","CAPPELLA BRANCACCI","Piazza del Carmine 14","","Firenze","FI","1"
"6042","1624901","4753207","42.921138  ","10.530057  ","049012EP002","1","Museo","3","Storia","MUSEO DEL CASTELLO E DELLE CERAMICHE MEDIEVALI","Viale del Popolo ","","Piombino","LI","1"
"6043","1689968","4877379","44.024834  ","11.370022  ","048042XX4777","1","Museo","3","Storia","CENTRO DI DOCUMENTAZIONE E RICERCHE SULLA SECONDA GUERRA MONDIALE","Località Ponzalla 47","Ponzalla","Scarperia","FI","2"
"6045","1673861","4859059","43.863995  ","11.163218  ","048005EP001","1","Museo","3","Storia","MUSEO COMUNALE DEL FIGURINO STORICO","Via del Castello 7","","Calenzano","FI","1"
"6047","1668562","4833685","43.636918  ","11.089360  ","048030EP001","1","Museo","7","Territoriale","MUSEO DELLA VITE E DEL VINO DEL CENTRO PER LA CULTURA DEL VINO 'I LECCI'","Via Lucardese 74","","Montespertoli","FI","1"
"6048","1681755","4849016","43.771741  ","11.257958  ","048017US003","1","Museo","6","Etnografia e antropologia","MUSEO DI STORIA NATURALE DELL'UNIVERSITA' DI FIRENZE - SEZIONE ANTROPOLOGIA E ETNOLOGIA","Via del Proconsolo 12","","Firenze","FI","1"
"6049","1681886","4849751","43.778328  ","11.259836  ","048017US006","1","Museo","4","Storia e scienze naturali","MUSEO DI STORIA NATURALE DELL'UNIVERSITA' DI FIRENZE - SEZIONE BOTANICA ""F.PARLATORE""","Via Giorgio La Pira 4","","Firenze","FI","1"
"6050","1681886","4849751","43.778328  ","11.259836  ","048017US005","1","Museo","4","Storia e scienze naturali","MUSEO DI STORIA NATURALE DELL'UNIVERSITA' DI FIRENZE - SEZIONE GEOLOGIA E PALEONTOLOGIA","Via  Giorgio La Pira 4","","Firenze","FI","1"
"6051","1681886","4849751","43.778328  ","11.259836  ","048017US004","1","Museo","4","Storia e scienze naturali","MUSEO DI STORIA NATURALE DELL'UNIVERSITA' DI FIRENZE - SEZIONE MINERALOGIA E LITOLOGIA","Via  Giorgio La Pira 4","","Firenze","FI","1"
"6052","1680904","4848200","43.764614  ","11.247129  ","048017US002","1","Museo","4","Storia e scienze naturali","MUSEO DI STORIA NATURALE DELL'UNIVERSITA' DI FIRENZE - SEZIONE ZOOLOGIA LA SPECOLA","Via Romana 17","","Firenze","FI","1"
"6053","1689107","4798783","43.317990  ","11.331745  ","052032EP003","1","Museo","1","Arte","MUSEO CIVICO DI SIENA","Piazza del Campo 1","","Siena","SI","1"
"6054","1688872","4798659","43.316926  ","11.328813  ","052032EP004","1","Museo","1","Arte","COMPLESSO MUSEALE SANTA MARIA DELLA SCALA","Piazza Duomo 1","","Siena","SI","1"
"6055","1689107","4798783","43.317990  ","11.331745  ","052032EP005","3","Monumento o complesso monumentale","1","Arte","TORRE DEL MANGIA","Piazza del Campo 1","","Siena","SI","1"
"6056","1571097","4907341","","","045012NW001","1","Museo","3","Storia","MUSEO ARCHIVIO DEI MALASPINA","Piazza Malaspina 5","","Mulazzo","MS","1"
"6057","1682230","4849625","43.777108  ","11.264067  ","048017PV012","1","Museo","5","Scienza e tecnica","FONDAZIONE SCIENZA E TECNICA DI FIRENZE - MUSEO, GABINETTO E PLANETARIO","Via Giusti 29","","Firenze","FI","1"
"6058","1722874","4794994","43.274671  ","11.746187  ","051021EP001","1","Museo","1","Arte","MUSEO COMUNALE DI LUCIGNANO","Piazza del Tribunale 22","","Lucignano","AR","1"


