ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,lat,lon,Location
10838312,JA140846,02-03-2017 20:05,051XX S MILLARD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,822,8,23,62,08B,1152908,1870348,2017,02/14/2017 03:49:42 PM,41.80008421,-87.71477368,"(41.800084205, -87.714773675)"
10838313,JA140768,02-03-2017 12:00,057XX S ADA ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,713,7,16,67,08B,1168309,1866654,2017,02/14/2017 03:49:42 PM,41.78962943,-87.6583999,"(41.789629431, -87.6583999)"
10838314,JA140808,02-03-2017 19:30,038XX S DR MARTIN LUTHER KING JR DR,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,212,2,4,35,6,1179489,1879516,2017,02/14/2017 03:49:42 PM,41.82467571,-87.61701343,"(41.824675709, -87.617013434)"
10838315,JA140667,02-03-2017 17:48,034XX S MICHIGAN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,211,2,3,35,26,1177757,1882250,2017,02/14/2017 03:49:42 PM,41.83221747,-87.62328466,"(41.832217473, -87.623284663)"
10838316,JA140645,02-03-2017 09:45,050XX S LAKE SHORE DR W,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,222,2,4,39,5,1188639,1871868,2017,02/14/2017 03:49:42 PM,41.80347488,-87.58369012,"(41.803474876, -87.583690122)"
10838317,JA140879,02-03-2017 20:00,015XX N DAMEN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,6,1162794,1909952,2017,02/14/2017 03:49:42 PM,41.90856054,-87.67740914,"(41.908560535, -87.677409143)"
10838318,JA140764,01/21/2017 08:20:00 PM,042XX N BROADWAY,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1915,19,46,3,6,1169214,1928331,2017,02/14/2017 03:49:42 PM,41.95885623,-87.65328978,"(41.95885623, -87.653289775)"
10838319,JA140871,02-03-2017 21:05,039XX W GRENSHAW ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1132,11,24,29,18,1150219,1894749,2017,02/14/2017 03:49:42 PM,41.86709647,-87.72400038,"(41.867096466, -87.724000378)"
10838320,JA140835,02-03-2017 19:25,010XX N MONTICELLO AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,1112,11,27,23,6,1151857,1906643,2017,02/14/2017 03:49:42 PM,41.8997028,-87.71767376,"(41.899702796, -87.717673762)"
10838322,JA140616,02-03-2017 06:45,059XX S KILPATRICK AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,813,8,23,56,6,1146160,1864976,2017,02/14/2017 03:49:42 PM,41.78547317,-87.73965696,"(41.785473166, -87.739656963)"
10838323,JA140498,02-03-2017 14:00,080XX S JEFFERY BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,414,4,8,46,08B,1190926,1852104,2017,02/14/2017 03:49:42 PM,41.74918593,-87.57594111,"(41.749185934, -87.575941112)"
10838324,JA140815,02-03-2017 19:35,035XX W 13TH PL,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,1021,10,24,29,18,1153026,1893677,2017,02/14/2017 03:49:42 PM,41.86409964,-87.71372384,"(41.864099641, -87.713723835)"
10838325,JA140885,02-03-2017 15:00,038XX W 81ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,834,8,18,70,14,1152141,1850263,2017,02/14/2017 03:49:42 PM,41.74498289,-87.71811343,"(41.744982889, -87.718113429)"
10838329,JA140880,01-08-2017 22:30,023XX W PERSHING RD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,924,9,12,61,26,1161394,1878764,2017,02/14/2017 03:49:42 PM,41.82300695,-87.68341942,"(41.823006946, -87.683419417)"
10838330,JA140874,02-03-2017 21:00,023XX N AVERS AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,2525,25,35,22,3,1150324,1915322,2017,02/14/2017 03:49:42 PM,41.92354885,-87.72307771,"(41.923548845, -87.723077707)"
10838332,JA140833,02-03-2017 19:32,056XX W WASHINGTON BLVD,1090,ARSON,ATTEMPT ARSON,APARTMENT,FALSE,FALSE,1512,15,29,25,9,1138453,1900176,2017,02/14/2017 03:49:42 PM,41.88220994,-87.76706412,"(41.882209936, -87.767064116)"
10838333,JA140819,02-03-2017 06:45,007XX N WALLER AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1511,15,29,25,5,1138203,1904171,2017,02/14/2017 03:49:42 PM,41.89317725,-87.76788547,"(41.893177251, -87.767885465)"
10838334,JA140820,02-03-2017 19:16,037XX W ROOSEVELT RD,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,1011,10,24,29,26,1151592,1894452,2017,02/14/2017 03:49:42 PM,41.86625461,-87.71896767,"(41.86625461, -87.718967674)"
10838336,JA140889,02-03-2017 21:03,029XX W 57TH ST,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,FALSE,FALSE,824,8,14,63,26,1157832,1866708,2017,02/14/2017 03:49:42 PM,41.78999689,-87.69681462,"(41.789996893, -87.696814617)"
10838337,JA140875,02-03-2017 20:24,079XX S ASHLAND AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,611,6,21,71,26,1167051,1852159,2017,02/14/2017 03:49:42 PM,41.74988027,-87.66342658,"(41.749880266, -87.663426578)"
10838338,JA140899,02-03-2017 12:00,092XX S WENTWORTH AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,TRUE,634,6,21,49,26,1176573,1843684,2017,02/14/2017 03:49:42 PM,41.72641506,-87.62878824,"(41.726415058, -87.628788238)"
10838339,JA140856,02-03-2017 19:50,055XX W MONROE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1522,15,29,25,08B,1139630,1899116,2017,02/14/2017 03:49:42 PM,41.87927977,-87.76276798,"(41.879279766, -87.762767982)"
10838341,JA140864,02-03-2017 13:10,015XX S MICHIGAN AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,FALSE,FALSE,132,1,2,33,10,1177478,1892554,2017,02/14/2017 03:49:42 PM,41.86049871,-87.62399607,"(41.860498708, -87.62399607)"
10838342,JA140748,02-03-2017 18:25,047XX W HARRISON ST,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,1131,11,24,25,6,1144812,1896930,2017,02/14/2017 03:49:42 PM,41.873185,-87.74379543,"(41.873185004, -87.743795434)"
10838345,JA140711,02-03-2017 18:20,007XX N PULASKI RD,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,1111,11,28,23,14,1149588,1904737,2017,02/14/2017 03:49:42 PM,41.89451692,-87.72605743,"(41.894516915, -87.726057426)"
10838346,JA140747,02-03-2017 16:30,057XX S MAY ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,SIDEWALK,TRUE,FALSE,712,7,16,68,24,1169629,1866831,2017,02/14/2017 03:49:42 PM,41.7900866,-87.65355473,"(41.790086602, -87.653554734)"
10838347,JA140757,02-03-2017 18:49,020XX E 95TH ST,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,413,4,7,51,08A,1191362,1842375,2017,02/14/2017 03:49:42 PM,41.7224781,-87.57465773,"(41.722478102, -87.574657732)"
10838349,JA140863,02-03-2017 19:46,067XX S OAKLEY AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,ABANDONED BUILDING,TRUE,FALSE,832,8,17,66,11,1162229,1859845,2017,02/14/2017 03:49:42 PM,41.77107343,-87.68088292,"(41.771073429, -87.680882916)"
10838350,JA140814,02-03-2017 19:00,024XX E 105TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,FALSE,TRUE,434,4,10,51,08B,1193912,1835871,2017,02/14/2017 03:49:42 PM,41.70456844,-87.56553002,"(41.704568437, -87.565530024)"
10838351,JA140788,02-03-2017 18:23,004XX N CENTRAL AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1512,15,29,25,6,1138964,1902333,2017,02/14/2017 03:49:42 PM,41.88811975,-87.76513525,"(41.888119752, -87.765135251)"
10838352,JA140839,01/31/2017 12:00:00 PM,047XX W LAKE ST,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,1113,11,28,25,6,1144626,1901792,2017,02/14/2017 03:49:42 PM,41.88653042,-87.74435583,"(41.886530422, -87.744355834)"
10838354,JA140884,02-03-2017 21:12,068XX S CLYDE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,APARTMENT,FALSE,FALSE,331,3,5,43,26,1191390,1860042,2017,02/14/2017 03:49:42 PM,41.77095724,-87.5739841,"(41.770957236, -87.573984102)"
10838355,JA140720,02-03-2017 17:20,009XX W 77TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,621,6,17,71,15,1171558,1853784,2017,02/14/2017 03:49:42 PM,41.754242,-87.64686349,"(41.754241995, -87.646863493)"
10838357,JA140847,02-01-2017 22:00,046XX S KEDVALE AVE,1540,OBSCENITY,OBSCENE MATTER,RESIDENCE,TRUE,FALSE,815,8,14,57,17,1149470,1873577,2017,02/14/2017 03:49:42 PM,41.80901226,-87.72729849,"(41.809012259, -87.727298487)"
10838358,JA140811,02-02-2017 15:00,020XX W 32ND ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,912,9,11,59,7,1163416,1883454,2017,02/14/2017 03:49:42 PM,41.83583461,-87.6758698,"(41.835834607, -87.675869803)"
10838364,JA140902,02-03-2017 17:30,014XX E 59TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,235,2,5,41,26,1186732,1866161,2017,02/14/2017 03:49:42 PM,41.78785987,-87.59086468,"(41.787859866, -87.590864683)"
10838366,JA140897,02-03-2017 18:45,060XX S MICHIGAN AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,311,3,20,40,6,1178194,1864932,2017,02/14/2017 03:49:42 PM,41.78468543,-87.62220704,"(41.78468543, -87.622207038)"
10838370,JA140305,01/27/2017 06:00:00 PM,034XX S HALSTED ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BANK,FALSE,FALSE,913,9,11,60,11,1171531,1882112,2017,02/14/2017 03:49:42 PM,41.83197773,-87.6461326,"(41.831977734, -87.646132596)"
10838373,JA140886,02-03-2017 21:00,055XX N CLARK ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2012,20,40,77,6,1165011,1936791,2017,02/14/2017 03:49:42 PM,41.98216127,-87.66850026,"(41.982161273, -87.668500261)"
10838374,JA140860,02-03-2017 20:40,014XX W MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,725,7,17,67,14,1167708,1860312,2017,02/14/2017 03:49:42 PM,41.77223912,-87.66078546,"(41.772239124, -87.660785464)"
10838376,JA140870,02-03-2017 20:55,097XX S AVENUE L,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,432,4,10,52,04A,1201794,1841103,2017,02/14/2017 03:49:42 PM,41.718729,-87.53649069,"(41.718729001, -87.536490689)"
10838377,JA140862,02-03-2017 20:00,006XX N MICHIGAN AVE,820,THEFT,$500 AND UNDER,MOVIE HOUSE/THEATER,TRUE,FALSE,1834,18,42,8,6,1177327,1904307,2017,02/14/2017 03:49:42 PM,41.89275303,-87.6241939,"(41.892753031, -87.624193896)"
10838378,JA140799,02-03-2017 19:06,043XX S BERKELEY AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,222,2,4,39,14,1183984,1876420,2017,02/14/2017 03:49:42 PM,41.81607605,-87.6006197,"(41.816076046, -87.6006197)"
10838379,JA140928,02-03-2017 19:00,021XX N MILWAUKEE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1431,14,1,22,6,1158820,1913933,2017,02/14/2017 03:49:42 PM,41.91956717,-87.69189832,"(41.919567169, -87.691898319)"
10838380,JA139780,02-02-2017 22:43,014XX W 105TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2212,22,19,72,08B,1168530,1834804,2017,02/14/2017 03:49:42 PM,41.70222384,-87.65850544,"(41.702223835, -87.658505438)"
10838381,JA140882,02-03-2017 21:08,025XX S PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,FALSE,FALSE,1013,10,22,30,3,1150108,1887008,2017,02/14/2017 03:49:42 PM,41.84585638,-87.72460935,"(41.84585638, -87.72460935)"
10838382,JA140892,02-03-2017 21:30,029XX W HARRISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1135,11,2,27,18,1156965,1897228,2017,02/14/2017 03:49:42 PM,41.87376503,-87.69916754,"(41.873765028, -87.699167543)"
10838383,JA140876,02-03-2017 19:45,030XX W MADISON ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,1124,11,28,27,16,1156047,1899863,2017,02/14/2017 03:49:42 PM,41.8810143,-87.7024669,"(41.881014295, -87.702466899)"
10838384,JA140920,02-03-2017 21:58,040XX W WILCOX ST,454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1115,11,28,26,08B,1149536,1899031,2017,02/14/2017 03:49:42 PM,41.87886004,-87.72639663,"(41.878860042, -87.726396631)"
10838387,JA140978,02-03-2017 21:30,001XX N KILBOURN AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,1113,11,28,26,16,1146373,1900236,2017,02/14/2017 03:49:42 PM,41.8822275,-87.73797999,"(41.882227496, -87.737979987)"
10838388,JA140977,02-03-2017 20:08,002XX S KENTON AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,SIDEWALK,TRUE,FALSE,1113,11,28,25,16,1145691,1898699,2017,02/14/2017 03:49:42 PM,41.87802274,-87.7405233,"(41.878022742, -87.740523304)"
10838389,JA140947,02-03-2017 21:00,062XX S SACRAMENTO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,823,8,15,66,08B,1157453,1863150,2017,02/14/2017 03:49:42 PM,41.78024093,-87.69830067,"(41.780240925, -87.698300668)"
10838392,JA140953,02-03-2017 22:15,011XX W 63RD ST,860,THEFT,RETAIL THEFT,GAS STATION,TRUE,FALSE,724,7,16,68,6,1169601,1863016,2017,02/14/2017 03:49:42 PM,41.7796184,-87.65376796,"(41.779618399, -87.653767961)"
10838393,JA140913,02-03-2017 21:43,022XX N HAMLIN AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,2525,25,35,22,3,1150679,1914556,2017,02/14/2017 03:49:42 PM,41.92143993,-87.72179337,"(41.921439933, -87.721793368)"
10838395,JA140904,02-03-2017 21:35,046XX W NORTH AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,DEPARTMENT STORE,FALSE,FALSE,2533,25,37,25,26,1145011,1910225,2017,02/14/2017 03:49:42 PM,41.90966425,-87.74272882,"(41.909664252, -87.742728815)"
10838396,JA140910,02-03-2017 21:40,030XX N LINDER AVE,880,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,2514,25,31,19,6,1139175,1919631,2017,02/14/2017 03:49:42 PM,41.93558362,-87.76393866,"(41.935583616, -87.763938661)"
10838397,JA140966,02-03-2017 21:00,006XX N DRAKE AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,1121,11,27,23,18,1152601,1904075,2017,02/14/2017 03:49:42 PM,41.89264127,-87.71500901,"(41.892641268, -87.715009008)"
10838372,JA140877,02-03-2017 19:00,0000X E OHIO ST,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,HOTEL/MOTEL,FALSE,FALSE,1834,18,42,8,2,1176468,1904201,2017,03-10-2017 15:49,41.8924816,-87.62735183,"(41.8924816, -87.627351831)"
10838398,JA140979,02-03-2017 22:30,012XX W LAKE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1215,12,27,28,14,1168176,1901585,2017,02/14/2017 03:49:42 PM,41.88548629,-87.65788037,"(41.885486293, -87.657880365)"
10838399,JA140915,02-03-2017 21:18,005XX N STATE ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1831,18,42,8,6,1176272,1904025,2017,02/14/2017 03:49:42 PM,41.89200307,-87.62807696,"(41.89200307, -87.628076963)"
10838400,JA140987,02-03-2017 22:30,005XX N TROY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1221,12,27,23,18,1155280,1903500,2017,02/14/2017 03:49:42 PM,41.89101002,-87.70518553,"(41.891010015, -87.705185527)"
10838401,JA140996,02-03-2017 23:00,042XX N BERNARD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1723,17,33,16,7,1152629,1927950,2017,02/14/2017 03:49:42 PM,41.95815572,-87.71427314,"(41.958155715, -87.714273138)"
10838402,JA140925,02-03-2017 21:55,051XX N SHERIDAN RD,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,2024,20,48,3,08A,1168703,1934476,2017,02/14/2017 03:49:42 PM,41.97572942,-87.65498954,"(41.975729415, -87.654989539)"
10838403,JA140990,02-03-2017 21:00,013XX N MILWAUKEE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1424,14,1,24,6,1164696,1908993,2017,02/14/2017 03:49:42 PM,41.90588885,-87.67044936,"(41.905888849, -87.670449364)"
10838404,JA140986,02-03-2017 20:00,003XX N DESPLAINES ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1214,12,42,28,6,1171859,1902722,2017,02/14/2017 03:49:42 PM,41.88852595,-87.64432226,"(41.888525948, -87.644322264)"
10838405,JA140959,02-03-2017 21:30,016XX N MILWAUKEE AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1434,14,32,24,6,1162627,1910739,2017,02/14/2017 03:49:42 PM,41.91072362,-87.67800053,"(41.910723622, -87.67800053)"
10838407,JA140894,02-03-2017 21:20,007XX E 92ND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,633,6,9,44,14,1182770,1844133,2017,02/14/2017 03:49:42 PM,41.72750574,-87.60607434,"(41.72750574, -87.606074341)"
10838408,JA140836,02-03-2017 19:23,079XX S SANGAMON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,621,6,17,71,18,1171355,1852154,2017,02/14/2017 03:49:42 PM,41.74977351,-87.64765503,"(41.749773505, -87.647655026)"
10838409,JA140935,02-03-2017 20:15,008XX W FULTON MARKET,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1214,12,27,28,6,1170536,1902074,2017,02/14/2017 03:49:42 PM,41.88677684,-87.64919974,"(41.886776841, -87.649199738)"
10838410,JA140939,02-03-2017 21:45,095XX S VINCENNES AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,TRUE,FALSE,2213,22,21,73,26,1170599,1841703,2017,02/14/2017 03:49:42 PM,41.721111,-87.65072907,"(41.721110998, -87.650729069)"
10838412,JA140970,02-03-2017 22:38,115XX S PRINCETON AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,522,5,34,53,08B,1176350,1828367,2017,02/14/2017 03:49:42 PM,41.68438804,-87.63006331,"(41.684388036, -87.630063309)"
10838413,JA140905,02-03-2017 20:59,104XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,512,5,9,49,14,1178101,1835602,2017,02/14/2017 03:49:42 PM,41.70420251,-87.62343516,"(41.704202514, -87.62343516)"
10838415,JA140930,02-03-2017 20:57,006XX N LAWNDALE AVE,2020,NARCOTICS,POSS: AMPHETAMINES,STREET,TRUE,FALSE,1122,11,27,23,18,1151607,1903950,2017,02/14/2017 03:49:42 PM,41.89231785,-87.71866288,"(41.892317854, -87.718662884)"
10838416,JA140965,02-03-2017 22:05,033XX W LEXINGTON ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1134,11,24,27,18,1154320,1896507,2017,02/14/2017 03:49:42 PM,41.87183974,-87.70889801,"(41.871839742, -87.708898011)"
10838419,JA141007,02-03-2017 23:08,0000X E 57TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,225,2,20,40,26,1177382,1867235,2017,02/14/2017 03:49:42 PM,41.79102348,-87.62511459,"(41.791023482, -87.625114591)"
10838421,JA140917,02-03-2017 21:59,064XX N DAMEN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,2412,24,50,2,14,1161794,1942780,2017,02/14/2017 03:49:42 PM,41.9986632,-87.68016354,"(41.998663204, -87.680163541)"
10838424,JA141004,02-03-2017 21:45,037XX W 31ST ST,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,1031,10,22,30,08B,1151615,1883782,2017,02/14/2017 03:49:42 PM,41.83697438,-87.7191634,"(41.836974383, -87.719163397)"
10838425,JA141017,02-03-2017 20:30,012XX W RANDOLPH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,BAR OR TAVERN,FALSE,FALSE,1224,12,27,28,14,1168423,1901173,2017,02/14/2017 03:49:42 PM,41.8843504,-87.65698526,"(41.884350397, -87.656985264)"
10838426,JA140995,02-03-2017 11:00,026XX W WINONA ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2031,20,40,4,5,1157817,1934057,2017,02/14/2017 03:49:42 PM,41.97480922,-87.69503286,"(41.974809223, -87.695032864)"
10838427,JA140545,01/25/2017 01:00:00 PM,036XX S HERMITAGE AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,OTHER,TRUE,TRUE,912,9,11,59,04A,1165282,1880501,2017,02/14/2017 03:49:42 PM,41.82769187,-87.6691066,"(41.82769187, -87.669106595)"
10838428,JA140971,02-03-2017 15:37,010XX W TAYLOR ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,1232,12,25,28,14,1169350,1895756,2017,02/14/2017 03:49:42 PM,41.86946565,-87.65373873,"(41.86946565, -87.653738729)"
10838429,JA140916,02-03-2017 07:45,032XX E 91ST ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,424,4,10,46,6,1199405,1845242,2017,02/14/2017 03:49:42 PM,41.73014709,-87.54510175,"(41.730147093, -87.545101753)"
10838430,JA140976,02-03-2017 18:00,020XX W BALMORAL AVE,890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,2012,20,40,4,6,1161674,1935850,2017,02/14/2017 03:49:42 PM,41.97964955,-87.68079923,"(41.979649551, -87.680799226)"
10838431,JA141002,02-03-2017 21:50,001XX N WABASH AVE,810,THEFT,OVER $500,CTA PLATFORM,FALSE,FALSE,111,1,42,32,6,1176791,1901351,2017,02/14/2017 03:49:42 PM,41.88465375,-87.62625185,"(41.884653752, -87.626251847)"
10838432,JA140964,02-03-2017 21:48,016XX N BELL AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1434,14,1,24,6,1161109,1910768,2017,02/14/2017 03:49:42 PM,41.91083489,-87.6835763,"(41.910834891, -87.683576301)"
10838433,JA140903,02-03-2017 21:40,075XX S VINCENNES AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,623,6,17,69,7,1175759,1855198,2017,02/14/2017 03:49:42 PM,41.75802917,-87.63142597,"(41.758029165, -87.631425965)"
10838434,JA140932,02-03-2017 18:00,020XX W 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,735,7,17,67,14,1163898,1858231,2017,02/14/2017 03:49:42 PM,41.76660948,-87.67481024,"(41.766609484, -87.674810241)"
10838435,JA140994,02-03-2017 21:50,003XX S KILPATRICK AVE,320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1131,11,24,25,3,1145108,1898103,2017,02/14/2017 03:49:42 PM,41.87639828,-87.74267903,"(41.876398275, -87.742679026)"
10838436,JA140992,02-03-2017 22:16,103XX S MICHIGAN AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,512,5,9,49,26,1178964,1836624,2017,02/14/2017 03:49:42 PM,41.70698746,-87.62024403,"(41.706987456, -87.620244029)"
10838437,JA140924,02-03-2017 20:45,001XX N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,6,1176352,1900927,2017,02/14/2017 03:49:42 PM,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
10838438,JA140852,02-03-2017 20:33,079XX S BISHOP ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,612,6,21,71,15,1168041,1852273,2017,02/14/2017 03:49:42 PM,41.75017189,-87.65979552,"(41.750171888, -87.659795517)"
10838439,JA140980,02-03-2017 22:02,011XX S MOZART ST,2024,NARCOTICS,POSS: HEROIN(WHITE),APARTMENT,TRUE,FALSE,1135,11,28,29,18,1157529,1895041,2017,02/14/2017 03:49:42 PM,41.86775223,-87.69715631,"(41.867752226, -87.697156311)"
10838441,JA141026,02-03-2017 23:39,033XX W CHICAGO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1121,11,27,23,18,1153760,1905130,2017,02/14/2017 03:49:42 PM,41.89551329,-87.71072433,"(41.895513292, -87.710724325)"
10838442,JA141008,02-03-2017 22:34,041XX W SCHOOL ST,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,1731,17,31,16,18,1148177,1921618,2017,02/14/2017 03:49:42 PM,41.94086729,-87.73080407,"(41.940867285, -87.730804072)"
10838443,JA141001,02-03-2017 21:00,045XX W MAYPOLE AVE,5004,SEX OFFENSE,ATT CRIM SEXUAL ABUSE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1113,11,28,26,17,1146201,1901075,2017,02/14/2017 03:49:42 PM,41.88453308,-87.73859023,"(41.884533082, -87.738590227)"
10838444,JA141045,02-03-2017 21:45,020XX W ROSCOE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1921,19,32,5,08B,1161998,1922569,2017,02/14/2017 03:49:42 PM,41.94319907,-87.6799801,"(41.943199072, -87.679980099)"
